PlayerID,shooterName,Correlation,TotalShots,TeamAbbrev_x
8475780,Chris Wagner,0.05590169943749474,16,COL
8480084,Nick DeSimone,0.4647380452683239,15,CGY
8477810,Joel Hanley,0.21334996433773584,15,DAL
8477810,Joel Hanley,0.21334996433773584,15,CGY
8480084,Nick DeSimone,0.4647380452683239,15,NJD
8479536,Axel Jonsson-Fjallby,-0.45853026072441505,14,WPG
8481206,John Ludvig,0.12596733145955472,14,PIT
8482153,Brendan Brisson,0.5160468465421401,14,VGK
8474716,Jared Spurgeon,0.2631174057921088,14,MIN
8476934,Brock McGinn,0.0,14,ANA
8482496,Nils Aman,0.08533998573509434,13,VAN
8481617,Vasily Podkolzin,0.37116090401154417,13,VAN
8481006,Tyler Tucker,0.15309310892394867,12,STL
8476442,Matt Nieto,-0.42013487976039715,12,PIT
8475791,Taylor Hall,-0.046829290579084706,12,CHI
8482460,Matt Rempe,-0.07384147008606406,11,NYR
8479772,Zack MacEwen,0.1976934175396371,10,OTT
8481543,Nikita Alexandrov,0.10846522890932812,10,STL
8473563,Nicklas Backstrom,0.7579367289598672,9,WSH
8477073,Kurtis MacDermid,-0.14433756729740652,9,COL
8482172,Landon Slaggert,0.3139929128113796,9,CHI
8476988,Matt Benning,-0.043033148291193514,9,SJS
8477073,Kurtis MacDermid,-0.14433756729740652,9,NJD
8479421,Jacob Moverare,0.4941586780284728,8,LAK
8482762,Simon Edvinsson,0.170940864689457,8,DET
8484304,Uvis Balinskis,0.529150262212918,8,FLA
8482470,Ilya Solovyov,0.5960395606792697,8,CGY
8475718,Justin Holl,0.14962355199001454,8,DET
8479367,William Lockwood,-0.4082482904638631,8,FLA
8480070,Ian Mitchell,0.4082482904638631,8,BOS
8482713,Mackie Samoskevich,,7,FLA
8474053,Logan Couture,-0.4082482904638631,7,SJS
8478017,Mark Friedman,0.14677381643702453,7,VAN
8482747,Brennan Othmann,-0.9819805060619657,6,NYR
8482177,Marat Khusnutdinov,0.3587804401793932,6,MIN
8481726,Adam Edstrom,0.37796447300922725,5,NYR
8477887,Patrick Brown,0.2526455763199557,5,BOS
8482118,Sam Colangelo,-1.0,5,ANA
8480844,Grigori Denisenko,0.0,5,VGK
8483499,Liam Ohgren,,4,MIN
8481598,Philip Broberg,-0.6324555320336761,4,EDM
8483395,Arshdeep Bains,-0.5095246653650681,4,VAN
8482666,Scott Morrow,,3,CAR
8483567,Georgii Merkulov,,3,BOS
8481534,Raphael Lavoie,0.8703882797784891,3,EDM
8481518,Nolan Foote,,3,NJD
8481024,Linus Karlsson,,3,VAN
8483445,Cutter Gauthier,,3,ANA
8484911,Collin Graf,,3,SJS
8481462,Mason Morelli,0.3749999999999999,3,VGK
8483493,Frank Nazar,,2,CHI
8483397,Marc McLaughlin,,2,BOS
8481016,Ruslan Iskhakov,,2,NYI
8479348,Kale Clague,0.5,2,BUF
8475755,Alexander Petrovic,,2,DAL
8482145,Mavrik Bourque,,2,DAL
8482147,Jean-Luc Foudy,,2,COL
8481600,Tobias Bjornfot,-0.3333333333333333,1,FLA
8483457,Lane Hutson,,1,MTL
8482067,Connor Mackey,,1,NYR
8481600,Tobias Bjornfot,-0.3333333333333333,1,VGK
8477320,Anton Blidh,,1,NYR
8481600,Tobias Bjornfot,-0.3333333333333333,1,LAK
8482634,Alex Steeves,,1,TOR
8483546,Marshall Rifai,,1,TOR
8482088,Justin Sourdif,,1,FLA
8483407,Brandon Scanlin,,0,NYR
8480274,Philip Kemp,,0,EDM
8479991,Jake Leschyshyn,,0,NYR
8481523,Kirby Dach,,0,MTL
8484149,Gavin Brindley,,0,CBJ
